Order_ID,Order_Date,Customer_ID,Gender,Age,Age_Group,Product,Category,Quantity,Unit_Price,Discount,Sales,Profit
456,2024-11-28 11:34:46.486486484,CUST1005,Female,44,36-45,Power Bank,Accessories,5,3022,0,15110.0,1118.77
457,2024-11-29 05:07:01.621621620,CUST1006,Female,49,46-55,Tablet,Electronics,5,39336,0,196680.0,38904.35
458,2024-11-29 22:39:16.756756756,CUST1099,Female,29,26-35,Keyboard,Accessories,3,2920,15,7446.0,1188.95
459,2024-11-30 16:11:31.891891892,CUST1071,Female,26,26-35,Headphones,Accessories,3,7919,0,23757.0,4067.89
460,2024-12-01 09:43:47.027027024,CUST1027,Female,21,18-25,Monitor,Electronics,3,16680,20,40032.0,3976.01
461,2024-12-02 03:16:02.162162160,CUST1004,Female,40,36-45,Power Bank,Accessories,2,1315,5,2498.5,619.73
462,2024-12-02 20:48:17.297297296,CUST1089,Female,49,46-55,Smartwatch,Wearables,2,18661,0,37322.0,3396.16
463,2024-12-03 14:20:32.432432432,CUST1044,Female,24,18-25,Power Bank,Accessories,1,825,0,825.0,170.17
464,2024-12-04 07:52:47.567567568,CUST1027,Male,28,26-35,Headphones,Accessories,5,7599,15,32295.75,4122.01
465,2024-12-05 01:25:02.702702700,CUST1030,Male,60,56-60,Speaker,Accessories,1,8207,15,6975.95,1100.54
466,2024-12-05 18:57:17.837837836,CUST1053,Male,43,36-45,Printer,Electronics,2,11939,0,23878.0,3331.81
467,2024-12-06 12:29:32.972972972,CUST1045,Male,55,46-55,Laptop,Electronics,2,87118,20,139388.8,33427.42
468,2024-12-07 06:01:48.108108108,CUST1092,Female,23,18-25,Mouse,Accessories,2,2232,10,4017.6,334.06
469,2024-12-07 23:34:03.243243244,CUST1094,Female,60,56-60,Smartwatch,Wearables,1,8474,20,6779.2,1053.8
470,2024-12-08 17:06:18.378378376,CUST1063,Male,23,18-25,Power Bank,Accessories,4,2690,15,9146.0,2277.02
471,2024-12-09 10:38:33.513513512,CUST1017,Female,43,36-45,Speaker,Accessories,1,6951,10,6255.9,887.04
472,2024-12-10 04:10:48.648648648,CUST1028,Male,40,36-45,Headphones,Accessories,2,7297,15,12404.9,2677.95
473,2024-12-10 21:43:03.783783784,CUST1007,Male,51,46-55,Speaker,Accessories,3,9936,5,28317.6,6892.8
474,2024-12-11 15:15:18.918918916,CUST1080,Female,25,18-25,Camera,Electronics,4,88069,0,352276.0,49898.81
475,2024-12-12 08:47:34.054054052,CUST1008,Female,37,36-45,Speaker,Accessories,2,7473,20,11956.8,1790.88
476,2024-12-13 02:19:49.189189188,CUST1065,Female,27,26-35,Mouse,Accessories,5,2051,5,9742.25,1113.87
477,2024-12-13 19:52:04.324324324,CUST1092,Female,25,18-25,Tablet,Electronics,3,37413,20,89791.2,8903.83
478,2024-12-14 13:24:19.459459460,CUST1026,Male,30,26-35,Headphones,Accessories,2,3787,0,7574.0,611.69
479,2024-12-15 06:56:34.594594592,CUST1019,Female,18,18-25,Smartphone,Electronics,1,42228,0,42228.0,7478.1
480,2024-12-16 00:28:49.729729728,CUST1083,Male,47,46-55,Mouse,Accessories,3,573,20,1375.2,137.8
481,2024-12-16 18:01:04.864864864,CUST1019,Female,44,36-45,Mouse,Accessories,4,2461,0,9844.0,869.41
482,2024-12-17 11:33:20.000000000,CUST1064,Female,40,36-45,Keyboard,Accessories,3,1564,0,4692.0,449.21
483,2024-12-18 05:05:35.135135136,CUST1010,Female,39,36-45,Laptop,Electronics,5,66536,20,266144.0,36269.07
484,2024-12-18 22:37:50.270270268,CUST1059,Male,38,36-45,Smartwatch,Wearables,4,12521,10,45075.6,4800.52
485,2024-12-19 16:10:05.405405404,CUST1083,Female,24,18-25,Tablet,Electronics,5,14557,15,61867.25,13278.7
486,2024-12-20 09:42:20.540540540,CUST1045,Female,46,46-55,Smartphone,Electronics,1,57351,10,51615.9,8710.72
487,2024-12-21 03:14:35.675675676,CUST1066,Female,44,36-45,Power Bank,Accessories,2,1070,10,1926.0,291.57
488,2024-12-21 20:46:50.810810808,CUST1023,Female,44,36-45,Smartwatch,Wearables,5,17523,5,83234.25,17044.81
489,2024-12-22 14:19:05.945945944,CUST1022,Male,21,18-25,Camera,Electronics,2,52056,20,83289.6,8869.88
490,2024-12-23 07:51:21.081081080,CUST1059,Female,48,46-55,Mouse,Accessories,5,980,0,4900.0,823.62
491,2024-12-24 01:23:36.216216216,CUST1002,Male,23,18-25,Monitor,Electronics,1,17865,20,14292.0,1583.39
492,2024-12-24 18:55:51.351351352,CUST1035,Male,39,36-45,Headphones,Accessories,4,5059,15,17200.6,1631.63
493,2024-12-25 12:28:06.486486484,CUST1026,Male,22,18-25,Printer,Electronics,2,8749,20,13998.4,2695.03
494,2024-12-26 06:00:21.621621620,CUST1021,Male,31,26-35,Headphones,Accessories,3,7005,15,17862.75,4411.59
495,2024-12-26 23:32:36.756756756,CUST1041,Female,38,36-45,Mouse,Accessories,1,571,10,513.9,68.29
496,2024-12-27 17:04:51.891891892,CUST1009,Male,49,46-55,Camera,Electronics,2,33712,0,67424.0,16211.72
497,2024-12-28 10:37:07.027027024,CUST1064,Female,34,26-35,Monitor,Electronics,4,21422,0,85688.0,6511.28
498,2024-12-29 04:09:22.162162160,CUST1022,Male,53,46-55,Printer,Electronics,1,29745,10,26770.5,5640.64
499,2024-12-29 21:41:37.297297296,CUST1072,Male,56,56-60,Camera,Electronics,1,44873,10,40385.7,2438.45
500,2024-12-30 15:13:52.432432432,CUST1048,Female,23,18-25,Monitor,Electronics,4,10292,10,37051.2,2733.45
501,2024-12-31 08:46:07.567567568,CUST1067,Male,18,18-25,Power Bank,Accessories,3,2297,15,5857.35,1213.88
502,2025-01-01 02:18:22.702702700,CUST1033,Male,36,36-45,Smartphone,Electronics,4,51258,5,194780.4,33732.53
503,2025-01-01 19:50:37.837837836,CUST1096,Female,21,18-25,Tablet,Electronics,3,29356,10,79261.2,15157.8
504,2025-01-02 13:22:52.972972972,CUST1005,Male,57,56-60,Laptop,Electronics,5,58624,20,234496.0,45419.72
505,2025-01-03 06:55:08.108108108,CUST1088,Female,30,26-35,Smartwatch,Wearables,3,4763,10,12860.1,2904.69
506,2025-01-04 00:27:23.243243244,CUST1056,Female,48,46-55,Keyboard,Accessories,4,3722,5,14143.6,3172.17
507,2025-01-04 17:59:38.378378376,CUST1079,Male,25,18-25,Mouse,Accessories,3,894,10,2413.8,126.56
508,2025-01-05 11:31:53.513513512,CUST1026,Male,50,46-55,Smartwatch,Wearables,4,21581,20,69059.2,7690.11
509,2025-01-06 05:04:08.648648648,CUST1068,Female,34,26-35,Power Bank,Accessories,1,1316,0,1316.0,296.89
510,2025-01-06 22:36:23.783783784,CUST1068,Female,50,46-55,Monitor,Electronics,2,28335,0,56670.0,10602.32
511,2025-01-07 16:08:38.918918916,CUST1006,Female,19,18-25,Speaker,Accessories,4,7932,20,25382.4,5253.46
512,2025-01-08 09:40:54.054054052,CUST1028,Male,31,26-35,Tablet,Electronics,3,34703,20,83287.2,5852.97
513,2025-01-09 03:13:09.189189188,CUST1061,Male,35,26-35,Smartwatch,Wearables,2,22840,0,45680.0,2388.89
514,2025-01-09 20:45:24.324324324,CUST1089,Female,34,26-35,Camera,Electronics,2,87875,0,175750.0,34724.16
515,2025-01-10 14:17:39.459459460,CUST1002,Male,58,56-60,Keyboard,Accessories,3,2212,15,5640.6,365.56
516,2025-01-11 07:49:54.594594592,CUST1073,Male,51,46-55,Camera,Electronics,3,66167,5,188575.95,20270.47
517,2025-01-12 01:22:09.729729728,CUST1053,Female,39,36-45,Monitor,Electronics,3,9518,15,24270.9,2656.65
518,2025-01-12 18:54:24.864864864,CUST1033,Female,36,36-45,Keyboard,Accessories,3,2914,5,8304.9,859.39
519,2025-01-13 12:26:40.000000000,CUST1047,Female,20,18-25,Monitor,Electronics,3,11849,0,35547.0,6801.06
520,2025-01-14 05:58:55.135135132,CUST1067,Male,58,56-60,Monitor,Electronics,4,29562,15,100510.8,5066.12
521,2025-01-14 23:31:10.270270268,CUST1047,Female,36,36-45,Laptop,Electronics,1,55438,10,49894.2,9844.48
522,2025-01-15 17:03:25.405405404,CUST1044,Female,39,36-45,Mouse,Accessories,2,324,20,518.4,68.24
523,2025-01-16 10:35:40.540540540,CUST1035,Male,24,18-25,Keyboard,Accessories,1,3735,10,3361.5,811.86
524,2025-01-17 04:07:55.675675676,CUST1049,Female,59,56-60,Printer,Electronics,1,10937,5,10390.15,2063.12
525,2025-01-17 21:40:10.810810808,CUST1072,Male,38,36-45,Headphones,Accessories,1,5462,15,4642.7,635.5
526,2025-01-18 15:12:25.945945944,CUST1049,Male,43,36-45,Speaker,Accessories,4,5638,0,22552.0,4152.61
527,2025-01-19 08:44:41.081081080,CUST1062,Male,57,56-60,Keyboard,Accessories,1,3304,15,2808.4,148.14
528,2025-01-20 02:16:56.216216216,CUST1066,Male,22,18-25,Laptop,Electronics,2,87399,10,157318.2,22305.85
529,2025-01-20 19:49:11.351351352,CUST1018,Male,50,46-55,Camera,Electronics,2,59397,5,112854.3,25617.12
530,2025-01-21 13:21:26.486486484,CUST1090,Female,30,26-35,Keyboard,Accessories,3,2493,0,7479.0,752.92
531,2025-01-22 06:53:41.621621620,CUST1059,Male,59,56-60,Smartwatch,Wearables,1,12748,10,11473.2,1808.94
532,2025-01-23 00:25:56.756756756,CUST1060,Female,50,46-55,Power Bank,Accessories,5,2673,10,12028.5,1694.44
533,2025-01-23 17:58:11.891891892,CUST1036,Male,60,56-60,Camera,Electronics,4,74831,15,254425.4,39946.09
534,2025-01-24 11:30:27.027027024,CUST1085,Female,35,26-35,Power Bank,Accessories,3,4569,0,13707.0,1236.64
535,2025-01-25 05:02:42.162162160,CUST1077,Female,60,56-60,Tablet,Electronics,4,41707,0,166828.0,33847.42
536,2025-01-25 22:34:57.297297296,CUST1073,Female,18,18-25,Monitor,Electronics,5,13103,20,52412.0,3359.52
537,2025-01-26 16:07:12.432432432,CUST1067,Female,38,36-45,Power Bank,Accessories,3,3468,15,8843.4,1231.36
538,2025-01-27 09:39:27.567567568,CUST1062,Female,18,18-25,Mouse,Accessories,4,1045,0,4180.0,507.36
539,2025-01-28 03:11:42.702702700,CUST1048,Male,41,36-45,Camera,Electronics,5,27591,20,110364.0,12730.32
540,2025-01-28 20:43:57.837837836,CUST1005,Female,56,56-60,Camera,Electronics,1,48408,20,38726.4,8934.63
541,2025-01-29 14:16:12.972972972,CUST1080,Male,52,46-55,Headphones,Accessories,1,3677,20,2941.6,545.34
542,2025-01-30 07:48:28.108108108,CUST1036,Female,40,36-45,Power Bank,Accessories,3,3742,0,11226.0,921.35
543,2025-01-31 01:20:43.243243240,CUST1005,Female,30,26-35,Tablet,Electronics,4,15520,20,49664.0,9622.3
544,2025-01-31 18:52:58.378378376,CUST1077,Female,35,26-35,Power Bank,Accessories,1,1520,10,1368.0,268.79
545,2025-02-01 12:25:13.513513512,CUST1027,Male,27,26-35,Camera,Electronics,4,68939,5,261968.2,40302.48
546,2025-02-02 05:57:28.648648648,CUST1008,Male,31,26-35,Speaker,Accessories,3,4953,15,12630.15,2076.17
547,2025-02-02 23:29:43.783783784,CUST1049,Male,50,46-55,Laptop,Electronics,3,54665,5,155795.25,13139.58
548,2025-02-03 17:01:58.918918916,CUST1076,Female,30,26-35,Smartphone,Electronics,1,58937,20,47149.6,7378.95
549,2025-02-04 10:34:14.054054052,CUST1048,Male,46,46-55,Laptop,Electronics,2,46160,20,73856.0,9481.03
550,2025-02-05 04:06:29.189189188,CUST1061,Female,24,18-25,Headphones,Accessories,1,6222,20,4977.6,1021.89
551,2025-02-05 21:38:44.324324324,CUST1031,Male,60,56-60,Laptop,Electronics,3,72130,20,173112.0,30413.23
552,2025-02-06 15:10:59.459459460,CUST1085,Male,33,26-35,Camera,Electronics,4,67056,0,268224.0,38359.0
553,2025-02-07 08:43:14.594594592,CUST1044,Male,58,56-60,Printer,Electronics,5,10434,10,46953.0,10376.37
554,2025-02-08 02:15:29.729729728,CUST1047,Male,28,26-35,Headphones,Accessories,1,2255,5,2142.25,493.48
555,2025-02-08 19:47:44.864864864,CUST1078,Female,49,46-55,Smartphone,Electronics,4,42374,0,169496.0,33664.67
556,2025-02-09 13:20:00.000000000,CUST1092,Female,35,26-35,Power Bank,Accessories,5,3404,15,14467.0,3608.6
557,2025-02-10 06:52:15.135135132,CUST1074,Male,36,36-45,Headphones,Accessories,3,3621,15,9233.55,1318.99
558,2025-02-11 00:24:30.270270268,CUST1048,Male,48,46-55,Camera,Electronics,3,89925,10,242797.5,52510.68
559,2025-02-11 17:56:45.405405404,CUST1047,Male,45,36-45,Printer,Electronics,4,23889,20,76444.8,5407.38
560,2025-02-12 11:29:00.540540540,CUST1044,Female,53,46-55,Printer,Electronics,1,22633,5,21501.35,4437.71
561,2025-02-13 05:01:15.675675676,CUST1063,Female,49,46-55,Tablet,Electronics,4,30176,10,108633.6,20013.73
562,2025-02-13 22:33:30.810810808,CUST1057,Male,46,46-55,Power Bank,Accessories,4,2088,15,7099.2,909.77
563,2025-02-14 16:05:45.945945944,CUST1085,Male,33,26-35,Laptop,Electronics,3,55935,5,159414.75,36318.76
564,2025-02-15 09:38:01.081081080,CUST1058,Female,29,26-35,Camera,Electronics,5,64178,10,288801.0,25147.22
565,2025-02-16 03:10:16.216216216,CUST1079,Female,47,46-55,Smartphone,Electronics,4,56609,15,192470.6,38330.65
566,2025-02-16 20:42:31.351351352,CUST1017,Female,43,36-45,Laptop,Electronics,2,46539,10,83770.2,17957.5
567,2025-02-17 14:14:46.486486484,CUST1044,Male,55,46-55,Laptop,Electronics,3,52226,20,125342.4,14402.14
568,2025-02-18 07:47:01.621621620,CUST1073,Female,38,36-45,Power Bank,Accessories,5,1722,15,7318.5,1571.67
569,2025-02-19 01:19:16.756756756,CUST1083,Male,32,26-35,Tablet,Electronics,4,34031,15,115705.4,23688.66
570,2025-02-19 18:51:31.891891892,CUST1034,Female,50,46-55,Power Bank,Accessories,1,4548,20,3638.4,821.69
571,2025-02-20 12:23:47.027027024,CUST1001,Male,23,18-25,Mouse,Accessories,3,754,20,1809.6,389.21
572,2025-02-21 05:56:02.162162160,CUST1042,Male,28,26-35,Smartwatch,Wearables,5,14031,10,63139.5,15770.89
573,2025-02-21 23:28:17.297297296,CUST1094,Male,49,46-55,Speaker,Accessories,2,2974,20,4758.4,681.24
574,2025-02-22 17:00:32.432432432,CUST1047,Female,52,46-55,Laptop,Electronics,3,44594,10,120403.8,6350.06
575,2025-02-23 10:32:47.567567568,CUST1078,Female,52,46-55,Mouse,Accessories,2,1291,15,2194.7,126.83
576,2025-02-24 04:05:02.702702704,CUST1018,Male,52,46-55,Speaker,Accessories,5,1567,20,6268.0,1113.6
577,2025-02-24 21:37:17.837837840,CUST1082,Female,19,18-25,Speaker,Accessories,5,8582,0,42910.0,4109.71
578,2025-02-25 15:09:32.972972968,CUST1058,Male,41,36-45,Tablet,Electronics,2,16838,15,28624.6,4452.14
579,2025-02-26 08:41:48.108108104,CUST1037,Female,38,36-45,Mouse,Accessories,2,2223,0,4446.0,632.37
580,2025-02-27 02:14:03.243243240,CUST1081,Male,31,26-35,Printer,Electronics,3,25345,10,68431.5,12694.48
581,2025-02-27 19:46:18.378378376,CUST1088,Male,40,36-45,Smartwatch,Wearables,5,5716,0,28580.0,5111.57
582,2025-02-28 13:18:33.513513512,CUST1075,Female,27,26-35,Printer,Electronics,3,12982,15,33104.1,4395.08
583,2025-03-01 06:50:48.648648648,CUST1032,Female,39,36-45,Monitor,Electronics,1,20380,5,19361.0,1042.18
584,2025-03-02 00:23:03.783783784,CUST1002,Male,60,56-60,Tablet,Electronics,4,44087,15,149895.8,36302.37
585,2025-03-02 17:55:18.918918920,CUST1065,Female,43,36-45,Power Bank,Accessories,5,3820,5,18145.0,2985.24
586,2025-03-03 11:27:34.054054056,CUST1007,Male,43,36-45,Keyboard,Accessories,4,2459,10,8852.4,534.67
587,2025-03-04 04:59:49.189189184,CUST1015,Female,43,36-45,Smartwatch,Wearables,1,23119,15,19651.15,4444.98
588,2025-03-04 22:32:04.324324320,CUST1087,Female,24,18-25,Speaker,Accessories,5,10646,10,47907.0,9460.92
589,2025-03-05 16:04:19.459459456,CUST1094,Male,52,46-55,Printer,Electronics,4,16020,5,60876.0,11459.44
590,2025-03-06 09:36:34.594594592,CUST1052,Male,25,18-25,Tablet,Electronics,5,13805,15,58671.25,7011.3
591,2025-03-07 03:08:49.729729728,CUST1018,Male,29,26-35,Tablet,Electronics,1,45903,5,43607.85,10360.92
592,2025-03-07 20:41:04.864864864,CUST1049,Female,51,46-55,Speaker,Accessories,4,4117,5,15644.6,2268.31
593,2025-03-08 14:13:20.000000000,CUST1036,Female,41,36-45,Monitor,Electronics,4,21070,20,67424.0,10516.54
594,2025-03-09 07:45:35.135135136,CUST1007,Female,57,56-60,Printer,Electronics,4,16295,10,58662.0,6760.84
595,2025-03-10 01:17:50.270270272,CUST1095,Male,27,26-35,Smartwatch,Wearables,4,17408,15,59187.2,10937.73
596,2025-03-10 18:50:05.405405408,CUST1087,Female,54,46-55,Keyboard,Accessories,4,3794,5,14417.2,1708.86
597,2025-03-11 12:22:20.540540536,CUST1061,Female,40,36-45,Smartwatch,Wearables,2,14298,15,24306.6,4215.83
598,2025-03-12 05:54:35.675675672,CUST1016,Female,55,46-55,Mouse,Accessories,3,2263,15,5770.65,851.56
599,2025-03-12 23:26:50.810810808,CUST1097,Male,48,46-55,Laptop,Electronics,2,77688,5,147607.2,15703.02
600,2025-03-13 16:59:05.945945944,CUST1039,Male,39,36-45,Printer,Electronics,1,6687,5,6352.65,1165.35
601,2025-03-14 10:31:21.081081080,CUST1089,Female,32,26-35,Laptop,Electronics,5,83856,0,419280.0,99823.79
602,2025-03-15 04:03:36.216216216,CUST1082,Female,38,36-45,Speaker,Accessories,5,1946,15,8270.5,1212.75
603,2025-03-15 21:35:51.351351352,CUST1038,Male,24,18-25,Power Bank,Accessories,3,4943,5,14087.55,1051.59
604,2025-03-16 15:08:06.486486488,CUST1005,Female,42,36-45,Keyboard,Accessories,5,3424,0,17120.0,3656.34
605,2025-03-17 08:40:21.621621624,CUST1071,Male,30,26-35,Headphones,Accessories,4,2881,15,9795.4,2390.54
606,2025-03-18 02:12:36.756756752,CUST1066,Female,30,26-35,Printer,Electronics,3,20821,15,53093.55,4409.97
607,2025-03-18 19:44:51.891891888,CUST1071,Male,20,18-25,Power Bank,Accessories,2,1519,20,2430.4,401.8
608,2025-03-19 13:17:07.027027024,CUST1058,Female,23,18-25,Printer,Electronics,3,26866,10,72538.2,8522.95
609,2025-03-20 06:49:22.162162160,CUST1021,Male,42,36-45,Mouse,Accessories,1,1065,20,852.0,191.54
610,2025-03-21 00:21:37.297297296,CUST1053,Male,30,26-35,Keyboard,Accessories,2,775,15,1317.5,263.57
611,2025-03-21 17:53:52.432432432,CUST1090,Male,50,46-55,Keyboard,Accessories,5,3844,5,18259.0,1778.74
612,2025-03-22 11:26:07.567567568,CUST1027,Female,25,18-25,Tablet,Electronics,3,21737,10,58689.9,9859.29
613,2025-03-23 04:58:22.702702704,CUST1029,Male,33,26-35,Printer,Electronics,2,16997,5,32294.3,4927.61
614,2025-03-23 22:30:37.837837840,CUST1084,Female,30,26-35,Tablet,Electronics,2,44524,5,84595.6,7118.02
615,2025-03-24 16:02:52.972972968,CUST1094,Female,34,26-35,Mouse,Accessories,3,442,0,1326.0,190.5
616,2025-03-25 09:35:08.108108104,CUST1053,Female,40,36-45,Mouse,Accessories,4,716,0,2864.0,394.19
617,2025-03-26 03:07:23.243243240,CUST1011,Male,52,46-55,Laptop,Electronics,2,43791,0,87582.0,10264.73
618,2025-03-26 20:39:38.378378376,CUST1064,Male,31,26-35,Laptop,Electronics,1,67527,10,60774.3,5147.54
619,2025-03-27 14:11:53.513513512,CUST1092,Female,57,56-60,Speaker,Accessories,3,9350,0,28050.0,2584.98
620,2025-03-28 07:44:08.648648648,CUST1053,Female,38,36-45,Mouse,Accessories,2,913,20,1460.8,291.99
621,2025-03-29 01:16:23.783783784,CUST1020,Male,58,56-60,Smartwatch,Wearables,3,15682,10,42341.4,4594.18
622,2025-03-29 18:48:38.918918920,CUST1005,Male,19,18-25,Headphones,Accessories,3,1870,15,4768.5,808.06
623,2025-03-30 12:20:54.054054056,CUST1067,Female,55,46-55,Headphones,Accessories,2,2573,20,4116.8,934.39
624,2025-03-31 05:53:09.189189184,CUST1057,Male,43,36-45,Monitor,Electronics,3,19939,5,56826.15,8019.52
625,2025-03-31 23:25:24.324324320,CUST1055,Female,58,56-60,Laptop,Electronics,4,46226,5,175658.8,18554.11
626,2025-04-01 16:57:39.459459456,CUST1071,Male,45,36-45,Speaker,Accessories,2,4363,0,8726.0,2068.91
627,2025-04-02 10:29:54.594594592,CUST1015,Female,33,26-35,Smartwatch,Wearables,4,22389,15,76122.6,6316.42
628,2025-04-03 04:02:09.729729728,CUST1023,Male,29,26-35,Smartwatch,Wearables,5,9678,5,45970.5,4039.83
629,2025-04-03 21:34:24.864864864,CUST1023,Male,59,56-60,Monitor,Electronics,2,17107,5,32503.3,2777.03
630,2025-04-04 15:06:40.000000000,CUST1052,Female,20,18-25,Mouse,Accessories,3,570,10,1539.0,142.34
631,2025-04-05 08:38:55.135135136,CUST1086,Male,43,36-45,Power Bank,Accessories,2,3198,5,6076.2,1392.13
632,2025-04-06 02:11:10.270270272,CUST1002,Female,40,36-45,Keyboard,Accessories,1,1769,0,1769.0,346.62
633,2025-04-06 19:43:25.405405400,CUST1061,Male,38,36-45,Camera,Electronics,4,96088,15,326699.2,24168.62
634,2025-04-07 13:15:40.540540536,CUST1024,Male,55,46-55,Laptop,Electronics,2,40249,15,68423.3,13464.11
635,2025-04-08 06:47:55.675675672,CUST1046,Male,41,36-45,Mouse,Accessories,2,2417,0,4834.0,285.45
636,2025-04-09 00:20:10.810810808,CUST1022,Male,21,18-25,Tablet,Electronics,2,22948,15,39011.6,8762.16
637,2025-04-09 17:52:25.945945944,CUST1074,Female,57,56-60,Headphones,Accessories,2,5440,15,9248.0,482.4
638,2025-04-10 11:24:41.081081080,CUST1058,Female,54,46-55,Mouse,Accessories,3,1560,20,3744.0,356.63
639,2025-04-11 04:56:56.216216216,CUST1075,Female,18,18-25,Smartphone,Electronics,4,17866,10,64317.6,10063.03
640,2025-04-11 22:29:11.351351352,CUST1091,Male,43,36-45,Tablet,Electronics,3,40663,20,97591.2,9685.81
641,2025-04-12 16:01:26.486486488,CUST1051,Male,47,46-55,Camera,Electronics,2,90006,5,171011.4,10272.64
642,2025-04-13 09:33:41.621621624,CUST1062,Male,29,26-35,Printer,Electronics,5,16350,0,81750.0,8221.73
643,2025-04-14 03:05:56.756756752,CUST1061,Male,59,56-60,Camera,Electronics,1,68618,20,54894.4,11461.18
644,2025-04-14 20:38:11.891891888,CUST1044,Female,34,26-35,Laptop,Electronics,2,48848,0,97696.0,11886.37
645,2025-04-15 14:10:27.027027024,CUST1030,Female,52,46-55,Monitor,Electronics,5,20942,20,83768.0,10632.02
646,2025-04-16 07:42:42.162162160,CUST1088,Female,52,46-55,Mouse,Accessories,5,1281,5,6084.75,1136.47
647,2025-04-17 01:14:57.297297296,CUST1058,Male,43,36-45,Smartphone,Electronics,5,32369,15,137568.25,13750.56
648,2025-04-17 18:47:12.432432432,CUST1043,Female,35,26-35,Smartphone,Electronics,1,20368,20,16294.4,1544.65
649,2025-04-18 12:19:27.567567568,CUST1034,Male,32,26-35,Tablet,Electronics,3,25086,15,63969.3,12068.9
650,2025-04-19 05:51:42.702702704,CUST1060,Female,37,36-45,Headphones,Accessories,3,7265,15,18525.75,3944.77
651,2025-04-19 23:23:57.837837840,CUST1012,Male,24,18-25,Laptop,Electronics,2,77952,10,140313.6,16975.07
652,2025-04-20 16:56:12.972972968,CUST1015,Male,31,26-35,Monitor,Electronics,4,8807,10,31705.2,1770.13
653,2025-04-21 10:28:28.108108104,CUST1023,Female,43,36-45,Keyboard,Accessories,5,1717,10,7726.5,743.88
654,2025-04-22 04:00:43.243243240,CUST1056,Male,48,46-55,Speaker,Accessories,5,2461,15,10459.25,2439.98
655,2025-04-22 21:32:58.378378376,CUST1059,Female,47,46-55,Headphones,Accessories,2,6316,20,10105.6,1371.24
656,2025-04-23 15:05:13.513513512,CUST1055,Female,60,56-60,Smartphone,Electronics,5,34094,20,136376.0,7038.61
657,2025-04-24 08:37:28.648648648,CUST1073,Male,21,18-25,Camera,Electronics,2,44601,5,84741.9,12950.18
658,2025-04-25 02:09:43.783783784,CUST1042,Female,23,18-25,Keyboard,Accessories,3,946,10,2554.2,550.93
659,2025-04-25 19:41:58.918918920,CUST1031,Female,49,46-55,Laptop,Electronics,4,83856,0,335424.0,30918.46
660,2025-04-26 13:14:14.054054056,CUST1002,Male,23,18-25,Monitor,Electronics,1,28435,10,25591.5,3605.35
661,2025-04-27 06:46:29.189189184,CUST1022,Male,29,26-35,Printer,Electronics,1,20448,10,18403.2,4374.55
662,2025-04-28 00:18:44.324324320,CUST1024,Male,36,36-45,Camera,Electronics,5,60699,0,303495.0,24900.28
663,2025-04-28 17:50:59.459459456,CUST1040,Female,31,26-35,Camera,Electronics,1,53141,5,50483.95,5962.61
664,2025-04-29 11:23:14.594594592,CUST1010,Male,31,26-35,Printer,Electronics,4,13905,5,52839.0,5112.84
665,2025-04-30 04:55:29.729729728,CUST1041,Female,38,36-45,Mouse,Accessories,5,1771,5,8412.25,1979.34
666,2025-04-30 22:27:44.864864864,CUST1089,Female,28,26-35,Smartphone,Electronics,1,65705,10,59134.5,3295.59
667,2025-05-01 16:00:00.000000000,CUST1001,Male,60,56-60,Monitor,Electronics,2,24459,15,41580.3,5386.18
668,2025-05-02 09:32:15.135135136,CUST1016,Male,44,36-45,Camera,Electronics,4,43443,20,139017.6,30093.52
669,2025-05-03 03:04:30.270270272,CUST1092,Male,53,46-55,Laptop,Electronics,5,89241,15,379274.25,53102.84
670,2025-05-03 20:36:45.405405400,CUST1036,Female,54,46-55,Power Bank,Accessories,2,1894,20,3030.4,679.19
671,2025-05-04 14:09:00.540540536,CUST1036,Female,32,26-35,Headphones,Accessories,4,5556,5,21112.8,1936.42
672,2025-05-05 07:41:15.675675672,CUST1095,Female,46,46-55,Speaker,Accessories,1,6433,15,5468.05,719.28
673,2025-05-06 01:13:30.810810808,CUST1012,Female,22,18-25,Smartphone,Electronics,4,31428,10,113140.8,21432.57
674,2025-05-06 18:45:45.945945944,CUST1018,Female,46,46-55,Speaker,Accessories,4,2431,0,9724.0,933.49
675,2025-05-07 12:18:01.081081080,CUST1049,Female,23,18-25,Monitor,Electronics,1,16339,0,16339.0,2599.8
676,2025-05-08 05:50:16.216216216,CUST1043,Female,22,18-25,Smartphone,Electronics,3,18748,5,53431.8,3044.96
677,2025-05-08 23:22:31.351351352,CUST1093,Female,30,26-35,Smartphone,Electronics,1,68865,15,58535.25,14367.83
678,2025-05-09 16:54:46.486486488,CUST1058,Male,38,36-45,Headphones,Accessories,3,2630,20,6312.0,1285.13
679,2025-05-10 10:27:01.621621624,CUST1015,Female,27,26-35,Keyboard,Accessories,2,2863,0,5726.0,859.71
680,2025-05-11 03:59:16.756756752,CUST1025,Male,48,46-55,Tablet,Electronics,1,47770,20,38216.0,7868.8
681,2025-05-11 21:31:31.891891888,CUST1064,Male,29,26-35,Smartphone,Electronics,1,38776,10,34898.4,8668.5
682,2025-05-12 15:03:47.027027024,CUST1039,Male,59,56-60,Power Bank,Accessories,2,1931,10,3475.8,261.35
683,2025-05-13 08:36:02.162162160,CUST1026,Male,60,56-60,Smartphone,Electronics,5,55130,15,234302.5,18827.4
